,mcg,gvh,alm,mit,erl,pox,vac,nuc,clas
125,0.5280898876404495,0.5632183908045976,0.4177215189873418,0.17,0.0,0.0,0.6575342465753424,0.22,1
126,0.3258426966292135,0.28735632183908044,0.40506329113924044,0.16,0.0,0.0,0.7123287671232876,0.27,2
127,0.39325842696629215,0.6666666666666665,0.3417721518987341,0.53,0.0,0.0,0.726027397260274,0.22,1
128,0.47191011235955066,0.43678160919540227,0.430379746835443,0.05,0.0,0.0,0.6164383561643836,0.25,0
129,0.33707865168539325,0.3103448275862069,0.481012658227848,0.47,0.0,0.0,0.6575342465753424,0.43,0
130,0.43820224719101125,0.5862068965517242,0.45569620253164544,0.15,0.0,0.0,0.6438356164383561,0.22,0
131,0.3258426966292135,0.5632183908045976,0.3924050632911392,0.31,0.0,0.0,0.6712328767123287,0.31,0
132,0.550561797752809,0.42528735632183906,0.45569620253164544,0.25,0.0,0.0,0.5616438356164383,0.26,1
133,0.5730337078651686,0.43678160919540227,0.3924050632911392,0.42,0.0,0.0,0.7397260273972602,0.27,1
134,0.2696629213483146,0.5172413793103448,0.4177215189873418,0.16,0.0,0.0,0.6986301369863014,0.22,0
135,0.25842696629213485,0.471264367816092,0.36708860759493667,0.21,0.0,0.0,0.7397260273972602,0.31,3
136,0.31460674157303375,0.5172413793103448,0.36708860759493667,0.26,0.0,0.0,0.7397260273972602,0.59,1
137,0.41573033707865165,0.471264367816092,0.36708860759493667,0.17,0.0,0.0,0.726027397260274,0.22,0
138,0.20224719101123595,0.21839080459770116,0.4683544303797468,0.15,0.0,0.0,0.684931506849315,0.3,1
139,0.40449438202247184,0.21839080459770116,0.5443037974683543,0.3,0.0,0.0,0.863013698630137,0.22,0
140,0.31460674157303375,0.39080459770114934,0.44303797468354433,0.16,0.0,0.0,0.6438356164383561,0.22,1
141,0.5280898876404495,0.40229885057471265,0.3797468354430379,0.47,0.0,0.0,0.7534246575342466,0.22,1
142,0.5955056179775282,0.5402298850574712,0.45569620253164544,0.19,0.0,0.0,0.5890410958904109,0.22,1
143,0.29213483146067415,0.37931034482758624,0.240506329113924,0.27,0.0,0.0,0.6164383561643836,0.22,0
144,0.3595505617977528,0.5057471264367814,0.40506329113924044,0.16,0.0,0.0,0.7397260273972602,0.22,1
145,0.1910112359550562,0.27586206896551724,0.5063291139240506,0.09,0.0,0.0,0.7123287671232876,0.55,0
146,0.5393258426966293,0.40229885057471265,0.36708860759493667,0.14,0.0,0.0,0.6164383561643836,0.25,0
147,0.31460674157303375,0.4827586206896552,0.3417721518987341,0.31,0.0,0.0,0.7397260273972602,0.29,1
148,0.16853932584269665,0.264367816091954,0.3291139240506329,0.34,0.0,0.0,0.726027397260274,0.72,1
149,0.44943820224719105,0.24137931034482762,0.36708860759493667,0.19,0.0,0.0,0.684931506849315,0.22,1
150,0.5280898876404495,0.42528735632183906,0.36708860759493667,0.12,0.0,0.0,0.6575342465753424,0.25,0
151,0.3707865168539326,0.2988505747126437,0.40506329113924044,0.14,0.0,0.0,0.7397260273972602,0.44,1
152,0.33707865168539325,0.2988505747126437,0.2911392405063291,0.34,0.0,0.0,0.6575342465753424,0.4,0
153,0.38202247191011235,0.3448275862068965,0.3797468354430379,0.24,0.0,0.0,0.7397260273972602,0.33,1
154,0.28089887640449435,0.632183908045977,0.31645569620253167,0.16,0.0,0.0,0.726027397260274,0.28,1
155,0.34831460674157305,0.2068965517241379,0.36708860759493667,0.15,0.0,0.0,0.726027397260274,0.22,0
156,0.34831460674157305,0.3448275862068965,0.44303797468354433,0.1,0.0,0.0,0.6712328767123287,0.22,1
157,0.6292134831460675,0.6666666666666665,0.3924050632911392,0.65,0.0,0.0,0.726027397260274,0.36,1
158,0.42696629213483145,0.39080459770114934,0.40506329113924044,0.16,0.0,0.0,0.6575342465753424,0.27,2
159,0.6741573033707866,0.5287356321839081,0.3417721518987341,0.43,0.0,0.0,0.8082191780821917,0.22,0
160,0.3258426966292135,0.3333333333333333,0.6329113924050632,0.21,0.0,0.0,0.7397260273972602,0.32,0
161,0.3258426966292135,0.3333333333333333,0.6329113924050632,0.21,0.0,0.0,0.7397260273972602,0.32,0
162,0.48314606741573035,0.41379310344827586,0.35443037974683544,0.2,0.0,0.0,0.7123287671232876,0.22,1
163,0.34831460674157305,0.43678160919540227,0.36708860759493667,0.12,0.0,0.0,0.7123287671232876,0.46,1
164,0.5168539325842697,0.43678160919540227,0.40506329113924044,0.18,0.0,0.0,0.767123287671233,0.25,3
165,0.2696629213483146,0.36781609195402304,0.2784810126582278,0.11,0.0,0.0,0.767123287671233,0.22,3
166,0.34831460674157305,0.3333333333333333,0.26582278481012656,0.2,0.0,0.0,0.6712328767123287,0.22,3
167,0.16853932584269665,0.42528735632183906,0.15189873417721517,0.28,0.0,0.0,0.6986301369863014,0.22,3
168,0.31460674157303375,0.3333333333333333,0.2151898734177215,0.4,0.0,0.0,0.6712328767123287,0.47,3
169,0.16853932584269665,0.3563218390804597,0.11392405063291139,0.11,0.0,0.0,0.6986301369863014,0.47,1
170,0.2247191011235955,0.3563218390804597,0.40506329113924044,0.23,0.0,0.0,0.6986301369863014,0.32,0
171,0.41573033707865165,0.5517241379310345,0.2911392405063291,0.2,0.0,0.0,0.6438356164383561,0.22,0
172,0.6179775280898877,0.36781609195402304,0.36708860759493667,0.23,0.0,0.0,0.6712328767123287,0.22,0
173,0.11235955056179776,0.32183908045977005,0.430379746835443,0.11,0.0,0.0,0.684931506849315,0.27,2
174,0.30337078651685395,0.632183908045977,0.2911392405063291,0.45,0.0,0.0,0.726027397260274,0.22,8
175,0.3707865168539326,0.28735632183908044,0.3417721518987341,0.32,0.0,1.0,0.726027397260274,0.22,1
176,0.2247191011235955,0.2068965517241379,0.44303797468354433,0.33,0.0,0.0,0.7123287671232876,0.33,1
177,0.42696629213483145,0.2068965517241379,0.35443037974683544,0.35,0.0,0.0,0.6986301369863014,0.29,1
178,0.30337078651685395,0.27586206896551724,0.44303797468354433,0.21,0.0,0.0,0.6712328767123287,0.22,0
179,0.31460674157303375,0.3103448275862069,0.40506329113924044,0.67,0.0,0.0,0.6438356164383561,0.22,0
180,0.14606741573033705,0.24137931034482762,0.6075949367088607,0.18,0.0,0.0,0.7123287671232876,0.22,0
181,0.42696629213483145,0.3448275862068965,0.3797468354430379,0.13,0.0,0.0,0.6438356164383561,0.22,0
182,0.48314606741573035,0.28735632183908044,0.3924050632911392,0.18,0.0,0.0,0.6575342465753424,0.22,0
183,0.3595505617977528,0.5057471264367814,0.40506329113924044,0.53,0.0,0.0,0.726027397260274,0.25,0
184,0.41573033707865165,0.5862068965517242,0.5063291139240506,0.23,0.0,0.0,0.821917808219178,0.22,0
185,0.2247191011235955,0.4827586206896552,0.3924050632911392,0.17,0.0,0.0,0.7123287671232876,0.22,0
186,0.2359550561797753,0.5057471264367814,0.36708860759493667,0.15,0.0,0.0,0.726027397260274,0.22,0
187,0.2359550561797753,0.3333333333333333,0.3924050632911392,0.24,0.0,0.0,0.821917808219178,0.22,0
188,0.5393258426966293,0.42528735632183906,0.3924050632911392,0.28,0.0,0.0,0.7534246575342466,0.25,0
189,0.29213483146067415,0.3333333333333333,0.3797468354430379,0.11,0.0,0.0,0.7808219178082191,0.22,5
190,0.7191011235955057,0.6551724137931034,0.2151898734177215,0.27,0.0,0.0,0.6712328767123287,0.22,2
191,0.5617977528089888,0.6781609195402298,0.12658227848101267,0.33,0.0,0.0,0.767123287671233,0.22,0
192,0.3707865168539326,0.3333333333333333,0.49367088607594933,0.21,0.0,0.0,0.7808219178082191,0.22,2
193,0.46067415730337086,0.43678160919540227,0.3797468354430379,0.54,0.0,0.0,0.7534246575342466,0.27,2
194,0.5842696629213484,0.4942528735632184,0.30379746835443033,0.58,0.0,0.0,0.6986301369863014,0.22,2
195,0.46067415730337086,0.4942528735632184,0.4177215189873418,0.53,0.0,0.0,0.6164383561643836,0.22,2
196,0.5280898876404495,0.5172413793103448,0.4683544303797468,0.49,0.0,0.0,0.6712328767123287,0.26,2
197,0.6853932584269663,0.5632183908045976,0.16455696202531644,0.29,0.0,0.0,0.767123287671233,0.28,2
198,0.6853932584269663,0.5517241379310345,0.20253164556962022,0.3,0.0,0.0,0.7808219178082191,0.22,2
199,0.39325842696629215,0.3448275862068965,0.2151898734177215,0.33,0.0,0.0,0.6575342465753424,0.28,2
200,0.5168539325842697,0.5057471264367814,0.2911392405063291,0.37,0.0,0.0,0.7123287671232876,0.25,2
201,0.34831460674157305,0.2068965517241379,0.5189873417721519,0.12,0.0,0.0,0.547945205479452,0.22,2
202,0.42696629213483145,0.37931034482758624,0.30379746835443033,0.45,0.0,0.0,0.7123287671232876,0.22,2
203,0.34831460674157305,0.5172413793103448,0.2531645569620252,0.65,0.0,0.0,0.6301369863013698,0.26,2
204,0.5393258426966293,0.5517241379310345,0.16455696202531644,0.22,0.0,0.0,0.6986301369863014,0.22,2
205,0.46067415730337086,0.735632183908046,0.2151898734177215,0.34,0.0,0.0,0.6986301369863014,0.22,2
206,0.43820224719101125,0.44827586206896547,0.49367088607594933,0.51,0.0,0.0,0.6575342465753424,0.22,2
207,0.42696629213483145,0.5402298850574712,0.2784810126582278,0.56,0.0,0.0,0.4931506849315068,0.22,2
208,0.43820224719101125,0.32183908045977005,0.2911392405063291,0.5,0.0,0.0,0.5753424657534246,0.22,2
209,0.43820224719101125,0.3103448275862069,0.44303797468354433,0.7,0.0,0.0,0.684931506849315,0.22,2
210,0.29213483146067415,0.5172413793103448,0.2911392405063291,0.51,0.0,0.0,0.6027397260273972,0.22,2
211,0.49438202247191015,0.36781609195402304,0.30379746835443033,0.54,0.0,0.0,0.684931506849315,0.22,2
212,0.6292134831460675,0.632183908045977,0.31645569620253167,0.29,0.0,0.0,0.6301369863013698,0.22,0
213,0.47191011235955066,0.43678160919540227,0.31645569620253167,0.28,0.0,0.0,0.6575342465753424,0.22,0
214,0.2696629213483146,0.6091954022988506,0.35443037974683544,0.21,0.0,0.0,0.7397260273972602,0.25,0
215,0.46067415730337086,0.3103448275862069,0.49367088607594933,0.12,0.0,0.0,0.7534246575342466,0.22,6
216,0.7415730337078653,0.7586206896551724,0.4683544303797468,0.23,0.0,0.0,0.6575342465753424,0.22,2
217,0.40449438202247184,0.37931034482758624,0.481012658227848,0.49,0.0,0.0,0.767123287671233,0.22,5
218,0.6966292134831461,0.8045977011494252,0.2784810126582278,0.3,0.0,0.0,0.7534246575342466,0.22,9
219,0.7528089887640451,0.7011494252873562,0.4683544303797468,0.25,1.0,0.0,0.726027397260274,0.22,7
220,0.6629213483146068,0.5977011494252873,0.4177215189873418,0.28,0.0,0.0,0.821917808219178,0.4,3
221,0.40449438202247184,0.471264367816092,0.20253164556962022,0.14,0.0,0.0,0.684931506849315,0.22,1
222,0.50561797752809,0.44827586206896547,0.3417721518987341,0.17,0.0,0.0,0.6301369863013698,0.22,0
223,0.5168539325842697,0.32183908045977005,0.481012658227848,0.24,0.0,0.0,0.547945205479452,0.22,0
224,0.50561797752809,0.32183908045977005,0.4683544303797468,0.21,0.0,0.0,0.5753424657534246,0.22,1
225,0.5280898876404495,0.4942528735632184,0.30379746835443033,0.12,0.0,0.0,0.6986301369863014,0.22,1
226,0.47191011235955066,0.28735632183908044,0.5696202531645569,0.25,0.0,0.0,0.5890410958904109,0.22,1
227,0.25842696629213485,0.264367816091954,0.4177215189873418,0.11,0.0,0.0,0.4931506849315068,0.21,4
228,0.651685393258427,0.5517241379310345,0.2151898734177215,0.27,0.0,0.0,0.7123287671232876,0.22,8
229,0.29213483146067415,0.4597701149425288,0.49367088607594933,0.19,0.0,0.6024096385542169,0.5753424657534246,0.22,1
230,0.33707865168539325,0.36781609195402304,0.40506329113924044,0.17,0.0,0.0,0.6986301369863014,0.25,1
231,0.2247191011235955,0.37931034482758624,0.4177215189873418,0.52,0.0,0.0,0.684931506849315,0.34,3
232,0.28089887640449435,0.27586206896551724,0.15189873417721517,0.14,0.0,0.0,0.7808219178082191,0.31,6
233,0.7977528089887641,0.7471264367816093,0.35443037974683544,0.23,0.0,0.0,0.6301369863013698,0.22,6
234,0.7977528089887641,0.7126436781609196,0.4177215189873418,0.23,0.0,0.0,0.6301369863013698,0.22,0
235,0.33707865168539325,0.43678160919540227,0.4683544303797468,0.15,0.0,0.0,0.6164383561643836,0.27,0
236,0.30337078651685395,0.43678160919540227,0.6835443037974683,0.17,0.0,0.0,0.7534246575342466,0.22,0
237,0.30337078651685395,0.43678160919540227,0.6835443037974683,0.17,0.0,0.0,0.7534246575342466,0.22,2
238,0.47191011235955066,0.3563218390804597,0.3797468354430379,0.33,0.0,0.0,0.7123287671232876,0.22,2
239,0.39325842696629215,0.471264367816092,0.6329113924050632,0.15,0.0,0.0,0.8082191780821917,0.22,2
240,0.3258426966292135,0.4942528735632184,0.3417721518987341,0.14,0.0,0.0,0.6438356164383561,0.22,2
241,0.47191011235955066,0.4597701149425288,0.49367088607594933,0.13,0.0,0.0,0.6712328767123287,0.22,2
242,0.34831460674157305,0.5057471264367814,0.6455696202531644,0.22,0.0,0.0,0.7808219178082191,0.22,0
243,0.38202247191011235,0.16091954022988508,0.45569620253164544,0.36,0.0,0.0,0.7123287671232876,0.18,0
244,0.10112359550561799,0.14942528735632182,0.3924050632911392,0.14,0.0,0.0,0.726027397260274,0.44,0
245,0.44943820224719105,0.4597701149425288,0.430379746835443,0.14,0.0,0.0,0.6986301369863014,0.22,2
246,0.3707865168539326,0.632183908045977,0.30379746835443033,0.51,0.0,0.0,0.7123287671232876,0.41,2
247,0.1797752808988764,0.2988505747126437,0.5696202531645569,0.11,0.0,0.0,0.6027397260273972,0.22,3
248,0.49438202247191015,0.3333333333333333,0.16455696202531644,0.3,0.0,0.0,0.7123287671232876,0.22,3
249,0.25842696629213485,0.3333333333333333,0.11392405063291139,0.23,0.0,0.0,0.726027397260274,0.22,8
